id,date,store_nbr,family,sales,onpromotion
2067,2017-03-24,4,PRODUCE,728,47
2068,2017-03-24,4,CLEANING,241,2
2069,2017-03-24,4,DAIRY,659,31
2070,2017-03-24,5,GROCERY I,418,3
2071,2017-03-24,5,BEVERAGES,861,18
2072,2017-03-24,5,PRODUCE,461,4
2073,2017-03-24,5,CLEANING,552,34
2074,2017-03-24,5,DAIRY,491,21
2075,2017-03-25,1,GROCERY I,503,10
2076,2017-03-25,1,BEVERAGES,1183,12
2077,2017-03-25,1,PRODUCE,805,32
2078,2017-03-25,1,CLEANING,387,17
2079,2017-03-25,1,DAIRY,690,46
2080,2017-03-25,2,GROCERY I,585,4
2081,2017-03-25,2,BEVERAGES,790,29
2082,2017-03-25,2,PRODUCE,613,24
2083,2017-03-25,2,CLEANING,656,47
2084,2017-03-25,2,DAIRY,783,46
2085,2017-03-25,3,GROCERY I,975,45
2086,2017-03-25,3,BEVERAGES,1257,29
2087,2017-03-25,3,PRODUCE,862,33
2088,2017-03-25,3,CLEANING,275,9
2089,2017-03-25,3,DAIRY,279,1
2090,2017-03-25,4,GROCERY I,571,11
2091,2017-03-25,4,BEVERAGES,747,17
2092,2017-03-25,4,PRODUCE,745,34
2093,2017-03-25,4,CLEANING,233,5
2094,2017-03-25,4,DAIRY,664,43
2095,2017-03-25,5,GROCERY I,828,41
2096,2017-03-25,5,BEVERAGES,1063,11
2097,2017-03-25,5,PRODUCE,252,1
2098,2017-03-25,5,CLEANING,488,25
2099,2017-03-25,5,DAIRY,308,7
2100,2017-03-26,1,GROCERY I,563,6
2101,2017-03-26,1,BEVERAGES,1013,39
2102,2017-03-26,1,PRODUCE,417,11
2103,2017-03-26,1,CLEANING,347,16
2104,2017-03-26,1,DAIRY,643,35
2105,2017-03-26,2,GROCERY I,690,28
2106,2017-03-26,2,BEVERAGES,1368,46
2107,2017-03-26,2,PRODUCE,777,44
2108,2017-03-26,2,CLEANING,555,36
2109,2017-03-26,2,DAIRY,866,46
2110,2017-03-26,3,GROCERY I,804,45
2111,2017-03-26,3,BEVERAGES,1043,20
2112,2017-03-26,3,PRODUCE,711,36
2113,2017-03-26,3,CLEANING,408,19
2114,2017-03-26,3,DAIRY,491,24
2115,2017-03-26,4,GROCERY I,575,21
2116,2017-03-26,4,BEVERAGES,1047,31
2117,2017-03-26,4,PRODUCE,762,35
2118,2017-03-26,4,CLEANING,552,29
2119,2017-03-26,4,DAIRY,368,12
2120,2017-03-26,5,GROCERY I,788,42
2121,2017-03-26,5,BEVERAGES,1134,21
2122,2017-03-26,5,PRODUCE,779,46
2123,2017-03-26,5,CLEANING,349,18
2124,2017-03-26,5,DAIRY,715,37
2125,2017-03-27,1,GROCERY I,575,19
2126,2017-03-27,1,BEVERAGES,727,8
2127,2017-03-27,1,PRODUCE,448,4
2128,2017-03-27,1,CLEANING,408,19
2129,2017-03-27,1,DAIRY,634,21
2130,2017-03-27,2,GROCERY I,492,3
2131,2017-03-27,2,BEVERAGES,1176,41
2132,2017-03-27,2,PRODUCE,551,8
2133,2017-03-27,2,CLEANING,573,30
2134,2017-03-27,2,DAIRY,378,18
2135,2017-03-27,3,GROCERY I,303,1
2136,2017-03-27,3,BEVERAGES,1213,23
2137,2017-03-27,3,PRODUCE,866,45
2138,2017-03-27,3,CLEANING,587,38
2139,2017-03-27,3,DAIRY,325,0
2140,2017-03-27,4,GROCERY I,746,10
2141,2017-03-27,4,BEVERAGES,1097,25
2142,2017-03-27,4,PRODUCE,783,46
2143,2017-03-27,4,CLEANING,582,41
2144,2017-03-27,4,DAIRY,395,6
2145,2017-03-27,5,GROCERY I,890,43
2146,2017-03-27,5,BEVERAGES,1124,18
2147,2017-03-27,5,PRODUCE,546,11
2148,2017-03-27,5,CLEANING,256,2
2149,2017-03-27,5,DAIRY,411,1
2150,2017-03-28,1,GROCERY I,1053,48
2151,2017-03-28,1,BEVERAGES,1375,29
2152,2017-03-28,1,PRODUCE,663,19
2153,2017-03-28,1,CLEANING,259,9
2154,2017-03-28,1,DAIRY,747,41
2155,2017-03-28,2,GROCERY I,768,40
2156,2017-03-28,2,BEVERAGES,1331,41
2157,2017-03-28,2,PRODUCE,739,44
2158,2017-03-28,2,CLEANING,424,21
2159,2017-03-28,2,DAIRY,518,26
2160,2017-03-28,3,GROCERY I,740,40
2161,2017-03-28,3,BEVERAGES,1150,8
2162,2017-03-28,3,PRODUCE,516,11
2163,2017-03-28,3,CLEANING,517,33
2164,2017-03-28,3,DAIRY,774,47
2165,2017-03-28,4,GROCERY I,472,0
2166,2017-03-28,4,BEVERAGES,1062,35
2167,2017-03-28,4,PRODUCE,630,30
2168,2017-03-28,4,CLEANING,380,13
2169,2017-03-28,4,DAIRY,634,36
2170,2017-03-28,5,GROCERY I,841,27
2171,2017-03-28,5,BEVERAGES,822,36
2172,2017-03-28,5,PRODUCE,591,17
2173,2017-03-28,5,CLEANING,296,11
2174,2017-03-28,5,DAIRY,536,21
2175,2017-03-29,1,GROCERY I,776,35
2176,2017-03-29,1,BEVERAGES,1314,21
2177,2017-03-29,1,PRODUCE,769,35
2178,2017-03-29,1,CLEANING,474,24
2179,2017-03-29,1,DAIRY,460,19
2180,2017-03-29,2,GROCERY I,516,17
2181,2017-03-29,2,BEVERAGES,1321,44
2182,2017-03-29,2,PRODUCE,602,15
2183,2017-03-29,2,CLEANING,544,39
2184,2017-03-29,2,DAIRY,396,13
2185,2017-03-29,3,GROCERY I,602,11
2186,2017-03-29,3,BEVERAGES,936,15
2187,2017-03-29,3,PRODUCE,184,4
2188,2017-03-29,3,CLEANING,651,44
2189,2017-03-29,3,DAIRY,477,13
2190,2017-03-29,4,GROCERY I,698,14
2191,2017-03-29,4,BEVERAGES,945,45
2192,2017-03-29,4,PRODUCE,726,22
2193,2017-03-29,4,CLEANING,509,30
2194,2017-03-29,4,DAIRY,477,21
2195,2017-03-29,5,GROCERY I,365,0
2196,2017-03-29,5,BEVERAGES,862,19
2197,2017-03-29,5,PRODUCE,535,15
2198,2017-03-29,5,CLEANING,536,34
2199,2017-03-29,5,DAIRY,818,46
2200,2017-03-30,1,GROCERY I,667,0
2201,2017-03-30,1,BEVERAGES,698,5
2202,2017-03-30,1,PRODUCE,406,7
2203,2017-03-30,1,CLEANING,204,2
2204,2017-03-30,1,DAIRY,592,34
2205,2017-03-30,2,GROCERY I,724,19
2206,2017-03-30,2,BEVERAGES,1364,44
2207,2017-03-30,2,PRODUCE,530,18
2208,2017-03-30,2,CLEANING,574,37
2209,2017-03-30,2,DAIRY,409,12
2210,2017-03-30,3,GROCERY I,701,21
2211,2017-03-30,3,BEVERAGES,927,44
2212,2017-03-30,3,PRODUCE,550,21
2213,2017-03-30,3,CLEANING,241,7
2214,2017-03-30,3,DAIRY,601,41
2215,2017-03-30,4,GROCERY I,739,22
2216,2017-03-30,4,BEVERAGES,1367,42
2217,2017-03-30,4,PRODUCE,519,18
2218,2017-03-30,4,CLEANING,677,47
2219,2017-03-30,4,DAIRY,545,30
2220,2017-03-30,5,GROCERY I,622,13
2221,2017-03-30,5,BEVERAGES,873,10
2222,2017-03-30,5,PRODUCE,629,37
2223,2017-03-30,5,CLEANING,257,5
2224,2017-03-30,5,DAIRY,851,45
2225,2017-03-31,1,GROCERY I,878,27
2226,2017-03-31,1,BEVERAGES,806,0
2227,2017-03-31,1,PRODUCE,892,46
2228,2017-03-31,1,CLEANING,239,6
2229,2017-03-31,1,DAIRY,669,24
2230,2017-03-31,2,GROCERY I,660,11
2231,2017-03-31,2,BEVERAGES,1507,42
2232,2017-03-31,2,PRODUCE,677,36
2233,2017-03-31,2,CLEANING,279,3
2234,2017-03-31,2,DAIRY,412,10
2235,2017-03-31,3,GROCERY I,649,10
2236,2017-03-31,3,BEVERAGES,1104,27
2237,2017-03-31,3,PRODUCE,781,46
2238,2017-03-31,3,CLEANING,444,25
2239,2017-03-31,3,DAIRY,700,32
2240,2017-03-31,4,GROCERY I,752,35
2241,2017-03-31,4,BEVERAGES,1249,45
2242,2017-03-31,4,PRODUCE,714,29
2243,2017-03-31,4,CLEANING,568,37
2244,2017-03-31,4,DAIRY,800,41
2245,2017-03-31,5,GROCERY I,1018,37
2246,2017-03-31,5,BEVERAGES,1273,22
2247,2017-03-31,5,PRODUCE,513,16
2248,2017-03-31,5,CLEANING,349,17
2249,2017-03-31,5,DAIRY,330,6
2250,2017-04-01,1,GROCERY I,790,47
2251,2017-04-01,1,BEVERAGES,1358,32
2252,2017-04-01,1,PRODUCE,438,0
2253,2017-04-01,1,CLEANING,192,3
2254,2017-04-01,1,DAIRY,550,16
2255,2017-04-01,2,GROCERY I,620,3
2256,2017-04-01,2,BEVERAGES,780,0
2257,2017-04-01,2,PRODUCE,707,34
2258,2017-04-01,2,CLEANING,314,7
2259,2017-04-01,2,DAIRY,756,49
2260,2017-04-01,3,GROCERY I,1006,42
2261,2017-04-01,3,BEVERAGES,992,17
2262,2017-04-01,3,PRODUCE,608,27
2263,2017-04-01,3,CLEANING,642,46
2264,2017-04-01,3,DAIRY,554,30
2265,2017-04-01,4,GROCERY I,987,47
2266,2017-04-01,4,BEVERAGES,1330,45
2267,2017-04-01,4,PRODUCE,549,3
2268,2017-04-01,4,CLEANING,488,29
2269,2017-04-01,4,DAIRY,680,43
2270,2017-04-01,5,GROCERY I,659,11
2271,2017-04-01,5,BEVERAGES,951,6
2272,2017-04-01,5,PRODUCE,321,0
2273,2017-04-01,5,CLEANING,565,43
2274,2017-04-01,5,DAIRY,361,7
2275,2017-04-02,1,GROCERY I,810,17
2276,2017-04-02,1,BEVERAGES,1184,30
2277,2017-04-02,1,PRODUCE,882,38
2278,2017-04-02,1,CLEANING,294,8
2279,2017-04-02,1,DAIRY,351,14
2280,2017-04-02,2,GROCERY I,383,1
2281,2017-04-02,2,BEVERAGES,1214,17
2282,2017-04-02,2,PRODUCE,405,2
2283,2017-04-02,2,CLEANING,515,37
2284,2017-04-02,2,DAIRY,644,36
2285,2017-04-02,3,GROCERY I,533,17
2286,2017-04-02,3,BEVERAGES,1012,3
2287,2017-04-02,3,PRODUCE,565,21
2288,2017-04-02,3,CLEANING,227,1
2289,2017-04-02,3,DAIRY,606,24
2290,2017-04-02,4,GROCERY I,752,20
2291,2017-04-02,4,BEVERAGES,914,13
2292,2017-04-02,4,PRODUCE,672,38
2293,2017-04-02,4,CLEANING,700,48
2294,2017-04-02,4,DAIRY,409,8
2295,2017-04-02,5,GROCERY I,866,31
2296,2017-04-02,5,BEVERAGES,541,9
2297,2017-04-02,5,PRODUCE,519,6
2298,2017-04-02,5,CLEANING,445,28
2299,2017-04-02,5,DAIRY,688,34
2300,2017-04-03,1,GROCERY I,653,5
2301,2017-04-03,1,BEVERAGES,1026,28
2302,2017-04-03,1,PRODUCE,552,18
2303,2017-04-03,1,CLEANING,413,19
2304,2017-04-03,1,DAIRY,716,46
2305,2017-04-03,2,GROCERY I,940,44
2306,2017-04-03,2,BEVERAGES,1141,7
2307,2017-04-03,2,PRODUCE,1021,47
2308,2017-04-03,2,CLEANING,301,8
2309,2017-04-03,2,DAIRY,364,6
2310,2017-04-03,3,GROCERY I,700,14
2311,2017-04-03,3,BEVERAGES,1093,21
2312,2017-04-03,3,PRODUCE,418,23
2313,2017-04-03,3,CLEANING,344,9
2314,2017-04-03,3,DAIRY,650,42
2315,2017-04-03,4,GROCERY I,1205,48
2316,2017-04-03,4,BEVERAGES,1143,24
2317,2017-04-03,4,PRODUCE,589,13
2318,2017-04-03,4,CLEANING,644,40
2319,2017-04-03,4,DAIRY,595,24
2320,2017-04-03,5,GROCERY I,767,17
2321,2017-04-03,5,BEVERAGES,877,27
2322,2017-04-03,5,PRODUCE,622,26
2323,2017-04-03,5,CLEANING,568,31
2324,2017-04-03,5,DAIRY,468,19
2325,2017-04-04,1,GROCERY I,835,33
2326,2017-04-04,1,BEVERAGES,1287,47
2327,2017-04-04,1,PRODUCE,590,15
2328,2017-04-04,1,CLEANING,393,23
2329,2017-04-04,1,DAIRY,324,12
2330,2017-04-04,2,GROCERY I,602,4
2331,2017-04-04,2,BEVERAGES,1406,44
2332,2017-04-04,2,PRODUCE,979,49
2333,2017-04-04,2,CLEANING,293,12
2334,2017-04-04,2,DAIRY,877,49
2335,2017-04-04,3,GROCERY I,807,18
2336,2017-04-04,3,BEVERAGES,1331,34
2337,2017-04-04,3,PRODUCE,440,13
2338,2017-04-04,3,CLEANING,619,44
2339,2017-04-04,3,DAIRY,637,42
2340,2017-04-04,4,GROCERY I,760,21
2341,2017-04-04,4,BEVERAGES,884,17
2342,2017-04-04,4,PRODUCE,465,11
2343,2017-04-04,4,CLEANING,583,32
2344,2017-04-04,4,DAIRY,434,18
2345,2017-04-04,5,GROCERY I,983,48
2346,2017-04-04,5,BEVERAGES,1032,36
2347,2017-04-04,5,PRODUCE,773,34
2348,2017-04-04,5,CLEANING,501,39
2349,2017-04-04,5,DAIRY,586,22
2350,2017-04-05,1,GROCERY I,749,21
2351,2017-04-05,1,BEVERAGES,1107,44
2352,2017-04-05,1,PRODUCE,711,45
2353,2017-04-05,1,CLEANING,475,20
2354,2017-04-05,1,DAIRY,434,24
2355,2017-04-05,2,GROCERY I,610,22
2356,2017-04-05,2,BEVERAGES,1337,42
2357,2017-04-05,2,PRODUCE,652,12
2358,2017-04-05,2,CLEANING,570,42
2359,2017-04-05,2,DAIRY,456,20
2360,2017-04-05,3,GROCERY I,1089,38
2361,2017-04-05,3,BEVERAGES,1225,17
2362,2017-04-05,3,PRODUCE,726,23
2363,2017-04-05,3,CLEANING,365,19
2364,2017-04-05,3,DAIRY,612,26
2365,2017-04-05,4,GROCERY I,832,44
2366,2017-04-05,4,BEVERAGES,1109,30
2367,2017-04-05,4,PRODUCE,727,44
2368,2017-04-05,4,CLEANING,245,12
2369,2017-04-05,4,DAIRY,533,27
2370,2017-04-05,5,GROCERY I,567,16
2371,2017-04-05,5,BEVERAGES,1380,49
2372,2017-04-05,5,PRODUCE,652,40
2373,2017-04-05,5,CLEANING,568,37
2374,2017-04-05,5,DAIRY,353,5
2375,2017-04-06,1,GROCERY I,853,39
2376,2017-04-06,1,BEVERAGES,801,2
2377,2017-04-06,1,PRODUCE,526,23
2378,2017-04-06,1,CLEANING,414,18
2379,2017-04-06,1,DAIRY,657,23
2380,2017-04-06,2,GROCERY I,1015,44
2381,2017-04-06,2,BEVERAGES,831,24
2382,2017-04-06,2,PRODUCE,755,44
2383,2017-04-06,2,CLEANING,529,33
2384,2017-04-06,2,DAIRY,601,24
2385,2017-04-06,3,GROCERY I,572,22
2386,2017-04-06,3,BEVERAGES,734,18
2387,2017-04-06,3,PRODUCE,547,8
2388,2017-04-06,3,CLEANING,162,0
2389,2017-04-06,3,DAIRY,420,15
2390,2017-04-06,4,GROCERY I,879,43
2391,2017-04-06,4,BEVERAGES,1243,24
2392,2017-04-06,4,PRODUCE,715,44
2393,2017-04-06,4,CLEANING,584,31
2394,2017-04-06,4,DAIRY,704,40
2395,2017-04-06,5,GROCERY I,540,17
2396,2017-04-06,5,BEVERAGES,1228,23
2397,2017-04-06,5,PRODUCE,508,14
2398,2017-04-06,5,CLEANING,283,3
2399,2017-04-06,5,DAIRY,450,8
2400,2017-04-07,1,GROCERY I,980,25
2401,2017-04-07,1,BEVERAGES,733,17
2402,2017-04-07,1,PRODUCE,898,46
2403,2017-04-07,1,CLEANING,617,41
2404,2017-04-07,1,DAIRY,681,44
2405,2017-04-07,2,GROCERY I,670,7
2406,2017-04-07,2,BEVERAGES,775,2
2407,2017-04-07,2,PRODUCE,776,34
2408,2017-04-07,2,CLEANING,641,36
2409,2017-04-07,2,DAIRY,390,9
2410,2017-04-07,3,GROCERY I,502,8
2411,2017-04-07,3,BEVERAGES,1193,22
2412,2017-04-07,3,PRODUCE,782,38
2413,2017-04-07,3,CLEANING,424,22
2414,2017-04-07,3,DAIRY,640,28
2415,2017-04-07,4,GROCERY I,729,30
2416,2017-04-07,4,BEVERAGES,968,24
2417,2017-04-07,4,PRODUCE,487,16
2418,2017-04-07,4,CLEANING,687,44
2419,2017-04-07,4,DAIRY,733,38
2420,2017-04-07,5,GROCERY I,772,27
2421,2017-04-07,5,BEVERAGES,906,34
2422,2017-04-07,5,PRODUCE,518,17
2423,2017-04-07,5,CLEANING,199,4
2424,2017-04-07,5,DAIRY,529,18
2425,2017-04-08,1,GROCERY I,734,23
2426,2017-04-08,1,BEVERAGES,1414,40
2427,2017-04-08,1,PRODUCE,684,34
2428,2017-04-08,1,CLEANING,269,13
2429,2017-04-08,1,DAIRY,470,24
2430,2017-04-08,2,GROCERY I,551,15
2431,2017-04-08,2,BEVERAGES,864,7
2432,2017-04-08,2,PRODUCE,649,17
2433,2017-04-08,2,CLEANING,586,41
2434,2017-04-08,2,DAIRY,506,16
2435,2017-04-08,3,GROCERY I,716,26
2436,2017-04-08,3,BEVERAGES,799,9
2437,2017-04-08,3,PRODUCE,663,23
2438,2017-04-08,3,CLEANING,375,17
2439,2017-04-08,3,DAIRY,561,24
2440,2017-04-08,4,GROCERY I,546,16
2441,2017-04-08,4,BEVERAGES,1244,33
2442,2017-04-08,4,PRODUCE,699,27
2443,2017-04-08,4,CLEANING,342,13
2444,2017-04-08,4,DAIRY,564,25
2445,2017-04-08,5,GROCERY I,823,38
2446,2017-04-08,5,BEVERAGES,1241,29
2447,2017-04-08,5,PRODUCE,403,6
2448,2017-04-08,5,CLEANING,281,8
2449,2017-04-08,5,DAIRY,380,7
2450,2017-04-09,1,GROCERY I,677,3
2451,2017-04-09,1,BEVERAGES,1453,44
2452,2017-04-09,1,PRODUCE,785,39
2453,2017-04-09,1,CLEANING,418,22
2454,2017-04-09,1,DAIRY,732,40
2455,2017-04-09,2,GROCERY I,917,32
2456,2017-04-09,2,BEVERAGES,1523,49
2457,2017-04-09,2,PRODUCE,412,16
2458,2017-04-09,2,CLEANING,509,34
2459,2017-04-09,2,DAIRY,626,47
2460,2017-04-09,3,GROCERY I,756,30
2461,2017-04-09,3,BEVERAGES,893,22
2462,2017-04-09,3,PRODUCE,644,17
2463,2017-04-09,3,CLEANING,331,14
2464,2017-04-09,3,DAIRY,444,14
2465,2017-04-09,4,GROCERY I,868,35
2466,2017-04-09,4,BEVERAGES,1024,7
2467,2017-04-09,4,PRODUCE,636,12
2468,2017-04-09,4,CLEANING,596,40
2469,2017-04-09,4,DAIRY,637,33
2470,2017-04-09,5,GROCERY I,503,14
2471,2017-04-09,5,BEVERAGES,929,33
2472,2017-04-09,5,PRODUCE,651,17
2473,2017-04-09,5,CLEANING,493,30
2474,2017-04-09,5,DAIRY,529,24
2475,2017-04-10,1,GROCERY I,619,13
2476,2017-04-10,1,BEVERAGES,791,24
2477,2017-04-10,1,PRODUCE,739,20
2478,2017-04-10,1,CLEANING,430,21
2479,2017-04-10,1,DAIRY,750,48
2480,2017-04-10,2,GROCERY I,754,42
2481,2017-04-10,2,BEVERAGES,764,1
2482,2017-04-10,2,PRODUCE,268,3
2483,2017-04-10,2,CLEANING,255,5
2484,2017-04-10,2,DAIRY,459,16
2485,2017-04-10,3,GROCERY I,692,19
2486,2017-04-10,3,BEVERAGES,1128,15
2487,2017-04-10,3,PRODUCE,324,8
2488,2017-04-10,3,CLEANING,267,4
2489,2017-04-10,3,DAIRY,683,21
2490,2017-04-10,4,GROCERY I,765,21
2491,2017-04-10,4,BEVERAGES,1362,45
2492,2017-04-10,4,PRODUCE,745,32
2493,2017-04-10,4,CLEANING,526,32
2494,2017-04-10,4,DAIRY,302,0
2495,2017-04-10,5,GROCERY I,565,17
2496,2017-04-10,5,BEVERAGES,1288,26
2497,2017-04-10,5,PRODUCE,552,27
2498,2017-04-10,5,CLEANING,605,41
2499,2017-04-10,5,DAIRY,442,17
2500,2017-04-11,1,GROCERY I,706,12
2501,2017-04-11,1,BEVERAGES,1388,41
2502,2017-04-11,1,PRODUCE,582,16
2503,2017-04-11,1,CLEANING,369,17
2504,2017-04-11,1,DAIRY,608,41
2505,2017-04-11,2,GROCERY I,548,0
2506,2017-04-11,2,BEVERAGES,876,3
2507,2017-04-11,2,PRODUCE,484,13
2508,2017-04-11,2,CLEANING,306,8
2509,2017-04-11,2,DAIRY,456,19
2510,2017-04-11,3,GROCERY I,596,23
2511,2017-04-11,3,BEVERAGES,1035,21
2512,2017-04-11,3,PRODUCE,668,34
2513,2017-04-11,3,CLEANING,219,10
2514,2017-04-11,3,DAIRY,526,19
2515,2017-04-11,4,GROCERY I,989,41
2516,2017-04-11,4,BEVERAGES,1057,33
2517,2017-04-11,4,PRODUCE,647,17
2518,2017-04-11,4,CLEANING,405,16
2519,2017-04-11,4,DAIRY,368,14
2520,2017-04-11,5,GROCERY I,973,45
2521,2017-04-11,5,BEVERAGES,1051,18
2522,2017-04-11,5,PRODUCE,966,43
2523,2017-04-11,5,CLEANING,343,15
2524,2017-04-11,5,DAIRY,682,43
2525,2017-04-12,1,GROCERY I,472,25
2526,2017-04-12,1,BEVERAGES,895,15
2527,2017-04-12,1,PRODUCE,620,22
2528,2017-04-12,1,CLEANING,234,6
2529,2017-04-12,1,DAIRY,386,14
2530,2017-04-12,2,GROCERY I,691,33
2531,2017-04-12,2,BEVERAGES,673,13
2532,2017-04-12,2,PRODUCE,589,15
2533,2017-04-12,2,CLEANING,255,9
2534,2017-04-12,2,DAIRY,792,49
2535,2017-04-12,3,GROCERY I,353,5
2536,2017-04-12,3,BEVERAGES,1136,21
2537,2017-04-12,3,PRODUCE,964,46
2538,2017-04-12,3,CLEANING,224,5
2539,2017-04-12,3,DAIRY,659,32
2540,2017-04-12,4,GROCERY I,810,22
2541,2017-04-12,4,BEVERAGES,1229,26
2542,2017-04-12,4,PRODUCE,472,4
2543,2017-04-12,4,CLEANING,498,32
2544,2017-04-12,4,DAIRY,447,15
2545,2017-04-12,5,GROCERY I,648,13
2546,2017-04-12,5,BEVERAGES,1271,28
2547,2017-04-12,5,PRODUCE,501,22
2548,2017-04-12,5,CLEANING,527,28
2549,2017-04-12,5,DAIRY,388,6
2550,2017-04-13,1,GROCERY I,775,40
2551,2017-04-13,1,BEVERAGES,932,31
2552,2017-04-13,1,PRODUCE,372,5
2553,2017-04-13,1,CLEANING,514,33
2554,2017-04-13,1,DAIRY,563,29
2555,2017-04-13,2,GROCERY I,778,16
2556,2017-04-13,2,BEVERAGES,1021,32
2557,2017-04-13,2,PRODUCE,753,41
2558,2017-04-13,2,CLEANING,374,11
2559,2017-04-13,2,DAIRY,489,14
2560,2017-04-13,3,GROCERY I,671,26
2561,2017-04-13,3,BEVERAGES,1388,49
2562,2017-04-13,3,PRODUCE,436,1
2563,2017-04-13,3,CLEANING,226,12
2564,2017-04-13,3,DAIRY,417,14
2565,2017-04-13,4,GROCERY I,618,25
2566,2017-04-13,4,BEVERAGES,1192,32
2567,2017-04-13,4,PRODUCE,926,47
2568,2017-04-13,4,CLEANING,562,42
2569,2017-04-13,4,DAIRY,633,32
2570,2017-04-13,5,GROCERY I,716,16
2571,2017-04-13,5,BEVERAGES,1040,31
2572,2017-04-13,5,PRODUCE,667,23
2573,2017-04-13,5,CLEANING,681,49
2574,2017-04-13,5,DAIRY,868,47
2575,2017-04-14,1,GROCERY I,762,20
2576,2017-04-14,1,BEVERAGES,722,20
2577,2017-04-14,1,PRODUCE,454,9
2578,2017-04-14,1,CLEANING,654,44
2579,2017-04-14,1,DAIRY,526,19
2580,2017-04-14,2,GROCERY I,730,36
2581,2017-04-14,2,BEVERAGES,998,13
2582,2017-04-14,2,PRODUCE,1094,48
2583,2017-04-14,2,CLEANING,662,46
2584,2017-04-14,2,DAIRY,711,42
2585,2017-04-14,3,GROCERY I,725,26
2586,2017-04-14,3,BEVERAGES,1005,14
2587,2017-04-14,3,PRODUCE,625,25
2588,2017-04-14,3,CLEANING,376,25
2589,2017-04-14,3,DAIRY,516,27
2590,2017-04-14,4,GROCERY I,922,48
2591,2017-04-14,4,BEVERAGES,346,1
2592,2017-04-14,4,PRODUCE,731,32
2593,2017-04-14,4,CLEANING,553,32
2594,2017-04-14,4,DAIRY,377,11
2595,2017-04-14,5,GROCERY I,1026,42
2596,2017-04-14,5,BEVERAGES,1217,48
2597,2017-04-14,5,PRODUCE,830,35
2598,2017-04-14,5,CLEANING,282,6
2599,2017-04-14,5,DAIRY,408,23
2600,2017-04-15,1,GROCERY I,487,0
2601,2017-04-15,1,BEVERAGES,858,15
2602,2017-04-15,1,PRODUCE,679,15
2603,2017-04-15,1,CLEANING,457,27
2604,2017-04-15,1,DAIRY,281,5
2605,2017-04-15,2,GROCERY I,948,40
2606,2017-04-15,2,BEVERAGES,703,13
2607,2017-04-15,2,PRODUCE,477,6
2608,2017-04-15,2,CLEANING,515,32
2609,2017-04-15,2,DAIRY,419,2
2610,2017-04-15,3,GROCERY I,441,3
2611,2017-04-15,3,BEVERAGES,495,11
2612,2017-04-15,3,PRODUCE,798,25
2613,2017-04-15,3,CLEANING,438,23
2614,2017-04-15,3,DAIRY,638,33
2615,2017-04-15,4,GROCERY I,1178,47
2616,2017-04-15,4,BEVERAGES,928,35
2617,2017-04-15,4,PRODUCE,465,16
2618,2017-04-15,4,CLEANING,622,47
2619,2017-04-15,4,DAIRY,760,45
2620,2017-04-15,5,GROCERY I,710,2
2621,2017-04-15,5,BEVERAGES,1138,35
2622,2017-04-15,5,PRODUCE,381,13
2623,2017-04-15,5,CLEANING,684,45
2624,2017-04-15,5,DAIRY,270,5
2625,2017-04-16,1,GROCERY I,668,17
2626,2017-04-16,1,BEVERAGES,967,11
2627,2017-04-16,1,PRODUCE,876,39
2628,2017-04-16,1,CLEANING,344,6
2629,2017-04-16,1,DAIRY,573,19
2630,2017-04-16,2,GROCERY I,897,26
2631,2017-04-16,2,BEVERAGES,764,14
2632,2017-04-16,2,PRODUCE,461,2
2633,2017-04-16,2,CLEANING,526,36
2634,2017-04-16,2,DAIRY,309,8
2635,2017-04-16,3,GROCERY I,712,16
2636,2017-04-16,3,BEVERAGES,1035,25
2637,2017-04-16,3,PRODUCE,480,10
2638,2017-04-16,3,CLEANING,586,37
2639,2017-04-16,3,DAIRY,692,34
2640,2017-04-16,4,GROCERY I,719,13
2641,2017-04-16,4,BEVERAGES,997,37
2642,2017-04-16,4,PRODUCE,835,43
2643,2017-04-16,4,CLEANING,254,9
2644,2017-04-16,4,DAIRY,437,16
2645,2017-04-16,5,GROCERY I,429,0
2646,2017-04-16,5,BEVERAGES,1075,11
2647,2017-04-16,5,PRODUCE,510,3
2648,2017-04-16,5,CLEANING,384,17
2649,2017-04-16,5,DAIRY,471,16
2650,2017-04-17,1,GROCERY I,462,9
2651,2017-04-17,1,BEVERAGES,960,10
2652,2017-04-17,1,PRODUCE,762,11
2653,2017-04-17,1,CLEANING,255,10
2654,2017-04-17,1,DAIRY,683,35
2655,2017-04-17,2,GROCERY I,515,7
2656,2017-04-17,2,BEVERAGES,1129,35
2657,2017-04-17,2,PRODUCE,463,13
2658,2017-04-17,2,CLEANING,602,47
2659,2017-04-17,2,DAIRY,471,20
2660,2017-04-17,3,GROCERY I,985,43
2661,2017-04-17,3,BEVERAGES,998,23
2662,2017-04-17,3,PRODUCE,454,22
2663,2017-04-17,3,CLEANING,571,37
2664,2017-04-17,3,DAIRY,668,37
2665,2017-04-17,4,GROCERY I,875,43
2666,2017-04-17,4,BEVERAGES,1152,9
2667,2017-04-17,4,PRODUCE,658,23
2668,2017-04-17,4,CLEANING,242,9
2669,2017-04-17,4,DAIRY,425,5
2670,2017-04-17,5,GROCERY I,665,20
2671,2017-04-17,5,BEVERAGES,837,32
2672,2017-04-17,5,PRODUCE,530,17
2673,2017-04-17,5,CLEANING,485,26
2674,2017-04-17,5,DAIRY,484,9
2675,2017-04-18,1,GROCERY I,812,31
